url,status,reason
https://handbook.gitlab.com/handbook/company/culture/inclusion/dib-speaker-series/,success,
https://handbook.gitlab.com/handbook/company/culture/inclusion/being-an-ally/,success,
https://handbook.gitlab.com/handbook/company/culture/inclusion/tmrg-gitlab-api/,success,
https://handbook.gitlab.com/handbook/company/culture/inclusion/tmag-gitlab-generational-understanding/,success,
https://handbook.gitlab.com/handbook/company/culture/inclusion/tmrg-gitlab-black/,success,
https://handbook.gitlab.com/handbook/company/culture/inclusion/tmrg-caregivers/,success,
https://handbook.gitlab.com/handbook/company/culture/inclusion/tmrg-gitlab-gente/,success,
https://handbook.gitlab.com/handbook/company/culture/inclusion/erg-gitlab-diversability/,success,
https://handbook.gitlab.com/handbook/company/culture/inclusion/tmrg-gitlab-pride/,success,
https://handbook.gitlab.com/handbook/company/culture/inclusion/tmrg-gitlab-pride/mentorship-program/,success,
https://handbook.gitlab.com/handbook/company/culture/inclusion/tmrg-gitlab-women/,success,
https://handbook.gitlab.com/handbook/company/culture/inclusion/tmrg-gitlab-women/agile-career/,success,
https://handbook.gitlab.com/handbook/company/culture/inclusion/tmrg-gitlab-women/mentorship-program/,success,
https://handbook.gitlab.com/handbook/company/culture/inclusion/tmrg-global-voices/,success,
https://handbook.gitlab.com/handbook/company/culture/inclusion/erg-guide/,success,
https://handbook.gitlab.com/handbook/company/culture/gitlab-101/,success,
https://handbook.gitlab.com/handbook/company/culture/ecoc/,success,
https://handbook.gitlab.com/handbook/company/culture/songbook/,success,
https://handbook.gitlab.com/handbook/company/culture/summit/,success,
https://handbook.gitlab.com/handbook/company/culture/summit/previous/,success,
https://handbook.gitlab.com/handbook/company/faq-gitlab-licensing-technology-to-independent-chinese-company/,success,
https://handbook.gitlab.com/handbook/company/vision/,success,
https://handbook.gitlab.com/handbook/company/esg/,success,
https://handbook.gitlab.com/handbook/company/purpose/,success,
https://handbook.gitlab.com/handbook/company/infrastructure-standards/helpdesk/,success,
https://handbook.gitlab.com/handbook/company/infrastructure-standards/,success,
https://handbook.gitlab.com/handbook/company/history/,success,
https://handbook.gitlab.com/handbook/company/infrastructure-standards/policies/,success,
https://handbook.gitlab.com/handbook/company/infrastructure-standards/labels-tags/,success,
https://handbook.gitlab.com/handbook/company/infrastructure-standards/realms/,success,
https://handbook.gitlab.com/handbook/company/infrastructure-standards/realms/eng-infra/,success,
https://handbook.gitlab.com/handbook/company/infrastructure-standards/realms/eng-infra/labels-tags/,success,
https://handbook.gitlab.com/handbook/company/infrastructure-standards/realms/saas/,success,
https://handbook.gitlab.com/handbook/company/infrastructure-standards/realms/infra-shared-services/,success,
https://handbook.gitlab.com/handbook/company/infrastructure-standards/realms/saas/labels-tags/,success,
https://handbook.gitlab.com/handbook/company/infrastructure-standards/realms/infra-shared-services/labels-tags/,success,
https://handbook.gitlab.com/handbook/company/infrastructure-standards/realms/it/labels-tags/,success,
https://handbook.gitlab.com/handbook/company/infrastructure-standards/realms/it/,success,
https://handbook.gitlab.com/handbook/company/infrastructure-standards/realms/sandbox/,success,
https://handbook.gitlab.com/handbook/company/infrastructure-standards/realms/sandbox/labels-tags/,success,
https://handbook.gitlab.com/handbook/company/infrastructure-standards/realms/security/,success,
https://handbook.gitlab.com/handbook/company/infrastructure-standards/realms/security/labels-tags/,success,
https://handbook.gitlab.com/handbook/company/infrastructure-standards/tutorials/,success,
https://handbook.gitlab.com/handbook/company/infrastructure-standards/tutorials/groups/,success,
https://handbook.gitlab.com/handbook/company/infrastructure-standards/tutorials/realms/,success,
https://handbook.gitlab.com/handbook/company/infrastructure-standards/tutorials/groups/access-request/,success,
https://handbook.gitlab.com/handbook/company/infrastructure-standards/tutorials/realms/create-realm/,success,
https://handbook.gitlab.com/handbook/company/kpis/,success,
https://handbook.gitlab.com/handbook/company/only-healthy-constraints/,success,
https://handbook.gitlab.com/handbook/company/structure/,success,
https://handbook.gitlab.com/handbook/company/stewardship/,success,
https://handbook.gitlab.com/handbook/company/team/,success,
https://handbook.gitlab.com/handbook/company/still-a-startup/,success,
https://handbook.gitlab.com/handbook/company/quote-to-cash/,success,
https://handbook.gitlab.com/handbook/company/working-groups/,success,
https://handbook.gitlab.com/handbook/company/working-groups/account-escalation-process/,success,
https://handbook.gitlab.com/handbook/company/working-groups/ai-integration/,success,
https://handbook.gitlab.com/handbook/company/working-groups/api-vision/,success,
https://handbook.gitlab.com/handbook/company/working-groups/ai-security/,success,
https://handbook.gitlab.com/handbook/company/working-groups/architecture-kickoff/,success,
https://handbook.gitlab.com/handbook/company/working-groups/automotive-development/,success,
https://handbook.gitlab.com/handbook/company/working-groups/bounded-contexts/,success,
https://handbook.gitlab.com/handbook/company/working-groups/category-leadership/,success,
https://handbook.gitlab.com/handbook/company/working-groups/china-service/,success,
https://handbook.gitlab.com/handbook/company/working-groups/ci-queue-stability/,success,
https://handbook.gitlab.com/handbook/company/working-groups/ci-build-speed/,success,
https://handbook.gitlab.com/handbook/company/working-groups/clickhouse-datastore/,success,
https://handbook.gitlab.com/handbook/company/working-groups/cross-functional-prioritization/,success,
https://handbook.gitlab.com/handbook/company/working-groups/customer-use-case-adoption/,success,
https://handbook.gitlab.com/handbook/company/working-groups/continuous-scanning/,success,
https://handbook.gitlab.com/handbook/company/working-groups/contributor-growth/,success,
https://handbook.gitlab.com/handbook/company/working-groups/commercial-licensing/,success,
https://handbook.gitlab.com/handbook/company/working-groups/cloud-native-tool-strategy/,success,
https://handbook.gitlab.com/handbook/company/working-groups/dashboards/,success,
https://handbook.gitlab.com/handbook/company/working-groups/data-poc/,success,
https://handbook.gitlab.com/handbook/company/working-groups/database-scalability/,success,
https://handbook.gitlab.com/handbook/company/working-groups/database-scalability/read-mostly/,success,
https://handbook.gitlab.com/handbook/company/working-groups/database-scalability/time-decay/,success,
https://handbook.gitlab.com/handbook/company/working-groups/gitlab-dedicated/,success,
https://handbook.gitlab.com/handbook/company/working-groups/disaster-recovery/,success,
https://handbook.gitlab.com/handbook/company/working-groups/demo-test-data/,success,
https://handbook.gitlab.com/handbook/company/working-groups/dogfood-plan/,success,
https://handbook.gitlab.com/handbook/company/working-groups/development-metrics/,success,
https://handbook.gitlab.com/handbook/company/working-groups/digital-smb-sa/,success,
https://handbook.gitlab.com/handbook/company/working-groups/devsecops-adoption/,success,
https://handbook.gitlab.com/handbook/company/working-groups/ecommerce/,success,
https://handbook.gitlab.com/handbook/company/working-groups/emerging-talent/,success,
https://handbook.gitlab.com/handbook/company/working-groups/engineering-career-matrices/,success,
https://handbook.gitlab.com/handbook/company/working-groups/engineering-internship/,success,
https://handbook.gitlab.com/handbook/company/working-groups/event-stream/,success,
https://handbook.gitlab.com/handbook/company/working-groups/expense-management/,success,
https://handbook.gitlab.com/handbook/company/working-groups/experimentation/,success,
https://handbook.gitlab.com/handbook/company/working-groups/enterprise-market-leadership/,success,
https://handbook.gitlab.com/handbook/company/working-groups/feature-flag-usage/,success,
https://handbook.gitlab.com/handbook/company/working-groups/feature-testing/,success,
https://handbook.gitlab.com/handbook/company/working-groups/fedramp-execution/,success,
https://handbook.gitlab.com/handbook/company/working-groups/frontend-observability/,success,
https://handbook.gitlab.com/handbook/company/working-groups/frontend-vision/,success,
https://handbook.gitlab.com/handbook/company/working-groups/fy21-product-engagement-actions/,success,
https://handbook.gitlab.com/handbook/company/working-groups/gcp-partnership/,success,
https://handbook.gitlab.com/handbook/company/working-groups/githost-migration/,success,
https://handbook.gitlab.com/handbook/company/working-groups/administration/,success,
https://handbook.gitlab.com/handbook/company/working-groups/gitlab-ui/,success,
https://handbook.gitlab.com/handbook/company/working-groups/gitlab-com-cost/,success,
https://handbook.gitlab.com/handbook/company/working-groups/gitlab-com-revenue/,success,
https://handbook.gitlab.com/handbook/company/working-groups/gitlab-com-saas-data-pipeline/,success,
https://handbook.gitlab.com/handbook/company/working-groups/product-analytics-gtm/,success,
https://handbook.gitlab.com/handbook/company/working-groups/hpt-product-division/,success,
https://handbook.gitlab.com/handbook/company/working-groups/iacv-delta-arr/,success,
https://handbook.gitlab.com/handbook/company/working-groups/ic-gearing/,success,
https://handbook.gitlab.com/handbook/company/working-groups/incident-response-lifecycle/,success,
https://handbook.gitlab.com/handbook/company/working-groups/internship-pilot/,success,
https://handbook.gitlab.com/handbook/company/working-groups/improve-ops-quality/,success,
https://handbook.gitlab.com/handbook/company/working-groups/isolation/,success,
https://handbook.gitlab.com/handbook/company/working-groups/issue-prioritization-framework/,success,
https://handbook.gitlab.com/handbook/company/working-groups/isolation/fault_tolerance.html/,success,
https://handbook.gitlab.com/handbook/company/working-groups/keep-around-refs/,success,
https://handbook.gitlab.com/handbook/company/working-groups/multi-large/,success,
https://handbook.gitlab.com/handbook/company/working-groups/leading-organizations/,success,
https://handbook.gitlab.com/handbook/company/working-groups/learning-experience/,success,
https://handbook.gitlab.com/handbook/company/working-groups/learning-restructure/,success,
https://handbook.gitlab.com/handbook/company/working-groups/licensing-transactions-improvements/,success,
https://handbook.gitlab.com/handbook/company/working-groups/lighthouse-metric-definitions/,success,
https://handbook.gitlab.com/handbook/company/working-groups/log-aggregation/,success,
https://handbook.gitlab.com/handbook/company/working-groups/logging/,success,
https://handbook.gitlab.com/handbook/company/working-groups/maintainership/,success,
https://handbook.gitlab.com/handbook/company/working-groups/major-releases/,success,
https://handbook.gitlab.com/handbook/company/working-groups/merge-request-report-widgets/,success,
https://handbook.gitlab.com/handbook/company/working-groups/mit-mentoring/,success,
https://handbook.gitlab.com/handbook/company/working-groups/mlops/,success,
https://handbook.gitlab.com/handbook/company/working-groups/object-storage/,success,
https://handbook.gitlab.com/handbook/company/working-groups/next-architecture-workflow/,success,
https://handbook.gitlab.com/handbook/company/working-groups/performance-indicators/,success,
https://handbook.gitlab.com/handbook/company/working-groups/product-accessibility/,success,
https://handbook.gitlab.com/handbook/company/working-groups/pipeline-validation-service-operations/,success,
https://handbook.gitlab.com/handbook/company/working-groups/product-analytics/,success,
https://handbook.gitlab.com/handbook/company/working-groups/product-career-development-framework/,success,
https://handbook.gitlab.com/handbook/company/working-groups/product-development-flow/,success,
https://handbook.gitlab.com/handbook/company/working-groups/purchasing-reliability/,success,
https://handbook.gitlab.com/handbook/company/working-groups/python-stewardship/,success,
https://handbook.gitlab.com/handbook/company/working-groups/modern-applications-gtm/,success,
https://handbook.gitlab.com/handbook/company/working-groups/rate-limit-architecture/,success,
https://handbook.gitlab.com/handbook/company/working-groups/real-time/,success,
https://handbook.gitlab.com/handbook/company/working-groups/real-time/design_document/,success,
https://handbook.gitlab.com/handbook/company/working-groups/globalization/,success,
https://handbook.gitlab.com/handbook/company/working-groups/runtime-update-process/,success,
https://handbook.gitlab.com/handbook/company/working-groups/secure-govern-database-decomposition/,success,
https://handbook.gitlab.com/handbook/company/working-groups/secure-offline-environment/,success,
https://handbook.gitlab.com/handbook/company/working-groups/sharding/,success,
https://handbook.gitlab.com/handbook/company/working-groups/self-managed-scalability/,success,
https://handbook.gitlab.com/handbook/company/working-groups/simplify-groups-and-projects/,success,
https://handbook.gitlab.com/handbook/company/working-groups/single-codebase/,success,
https://handbook.gitlab.com/handbook/company/working-groups/software-supply-chain-security/,success,
https://handbook.gitlab.com/handbook/company/working-groups/sox/,success,
